Title,Views,Views_Count,Published,URL,Duration_Text,Duration_Seconds,Category
"""รวมเรื่องผีปอบ"" เอาไว้เปิดฟังก่อนเข้านอน | หลอนตามสั่งฟังจนหลอน Podcast. | nuenglc",การดู 9 แสน ครั้ง,900000,2024-09-22 22:44:00.080450,https://www.youtube.com/watch?v=yy4TGuENpgs,3:16:09,11769,เรื่องเล่า
"""ห้องพักหมายเลข13"" ใครจะไปทำงานที่เกาหลีต้องฟังเรื่องนี้ | หลอนต่างแดน EP.16 | nuenglc",การดู 1.4 แสน ครั้ง,140000,2024-09-22 22:44:00.080454,https://www.youtube.com/watch?v=7rzdJRe5wDc,28:42,1722,เรื่องเล่า
"""ตำนานวัดกินพระ"" ปริศนาสุดหลอนของวัดหากแก้ไม่ได้ต้องตาย!!! | สาระครับดี EP.73 | nuenglc",การดู 2.2 แสน ครั้ง,220000,2024-09-22 22:44:00.080458,https://www.youtube.com/watch?v=ZK2Y9O851cA,25:40,1540,ตำนาน / ประวัติศาสตร์
"""หมอดูทำของใส่"" ใครชอบดูดวงเรื่องนี้ต้องฟังถ้าคุณไม่อยาก.....!!! | หลอนตามสั่ง EP.351 | nuenglc",การดู 1.9 แสน ครั้ง,190000,2024-09-22 22:44:00.080462,https://www.youtube.com/watch?v=wH32VemGkmI,30:06,1806,เรื่องเล่า
"""อัพเกรดห้องฟรีแถมผีให้"" ประสบการณ์สยองตอนไปพักรีสอร์ทในป่า | หลอนตามสั่ง EP.350 | nuenglc",การดู 1.6 แสน ครั้ง,160000,2024-09-22 22:44:00.080466,https://www.youtube.com/watch?v=iPGyk6H7c2s,28:44,1724,เรื่องจริง
"""เขานางหงส์"" จากบ้านที่ตรังมาเจอผีที่ตะกั่วป่า จ.พังงา | หลอนตามสั่ง EP.349 | nuenglc",การดู 3.2 แสน ครั้ง,320000,2024-09-22 22:44:00.080470,https://www.youtube.com/watch?v=eC5NLkLqcjw,30:31,1831,เรื่องเล่า
"""คืนส่งของ"" ผีร้ายตามมาจากท่าฉัตรไชยจนถึงป่าตอง จ.ภูเก็ต | หลอนตามสั่ง EP.348 | nuenglc",การดู 3.7 แสน ครั้ง,370000,2024-09-22 22:44:00.080475,https://www.youtube.com/watch?v=9ugyZw-wEBE,24:34,1474,เรื่องผี
"""มึงช่วยพวกมันไม่ได้หรอก"" พากันไปเจอผีในรีสอร์ทจังหวัดเชียงใหม่ | หลอนตามสั่ง EP.347 | nuenglc",การดู 4.3 แสน ครั้ง,430000,2024-09-22 22:44:00.080479,https://www.youtube.com/watch?v=6cMXaIzhYlM,31:36,1896,ตำนาน / ประวัติศาสตร์
"""การจากไปของยายละไม"" อยู่บ้านเดียวกันแต่ไม่ใช่คน (จ.บุรีรัมย์) | หลอนตามสั่ง EP.346 | nuenglc",การดู 1.9 แสน ครั้ง,190000,2024-09-22 22:44:00.080483,https://www.youtube.com/watch?v=KdvFwXmw_ag,25:19,1519,เรื่องเล่า
"""ตายทุกคืน"" เรื่องสยองขวัญจากรปภผลัดกลางคืนคอนโดดังย่านสุขุมวิท | หลอนตามสั่ง EP.345 | nuenglc",การดู 3.1 แสน ครั้ง,310000,2024-09-22 22:44:00.080487,https://www.youtube.com/watch?v=3uNOvEGrWMk,30:07,1807,เรื่องเล่า
"""ถนนผีดุ"" เส้นทางลัดจากวังสะพุงไปภูหลวง จ.เลย | หลอนตามสั่ง EP.344 | nuenglc",การดู 8.8 แสน ครั้ง,880000,2024-09-22 22:44:00.080491,https://www.youtube.com/watch?v=Rt9KXnBnN7g,29:41,1781,เรื่องเล่า
"""ห้อง611"" โรงแรมประวัติสยองชื่อดังพัทยา | หลอนตามสั่ง EP.343 | nuenglc",การดู 3.6 แสน ครั้ง,360000,2024-09-22 22:44:00.080495,https://www.youtube.com/watch?v=vf6ozTpLm44,31:37,1897,ตำนาน / ประวัติศาสตร์
"""โรงเรียนมัธยมใต้"" หลังห้องวิทย์มีห้องปิดตายที่มีโต๊ะเรียนตั้งอยู่!  | หลอนตามสั่ง EP.342 | nuenglc",การดู 2.4 แสน ครั้ง,240000,2024-09-22 22:44:00.080499,https://www.youtube.com/watch?v=a-bmceKfZKo,28:56,1736,เรื่องเล่า
"""ผีคนเป็น"" ตอนมีชีวิตก็น่ากลัวตายไปแล้วยังสยองขวัญอีก | หลอนตามสั่ง EP.341 | nuenglc",การดู 3 แสน ครั้ง,300000,2024-09-22 22:44:00.080503,https://www.youtube.com/watch?v=v6PwRwRjhaU,27:57,1677,เรื่องผี
"""มันกลับมาแล้ว"" หายไป20ปีสุดท้ายผีปอบมันกลับมากินคนในหมู่บ้าน | หลอนตามสั่ง EP.340 | nuenglc",การดู 7.2 แสน ครั้ง,720000,2024-09-22 22:44:00.080507,https://www.youtube.com/watch?v=wvC4bP2c4XY,31:34,1894,เรื่องเล่า
"""กาญจนบุรี"" รวมเรื่องผีฟังก่อนนอนในจังหวัดกาญจนบุรี | หลอนตามสั่งฟังจนหลอน Podcast. | nuenglc",การดู 1.5 ล้าน ครั้ง,1500000,2024-09-22 22:44:00.080511,https://www.youtube.com/watch?v=wgIxy5I1jWw,2:15:58,8158,ตำนาน / ประวัติศาสตร์
"""ศพพ่อเลี้ยง"" ตั้งแต่พ่อเลี้ยงตายเรื่องสยองก็เกิดขึ้นที่ จ.แพร่ | หลอนตามสั่ง EP.339 | nuenglc",การดู 3.1 แสน ครั้ง,310000,2024-09-22 22:44:00.080515,https://www.youtube.com/watch?v=8aokNabsBYI,33:15,1995,เรื่องเล่า
"""ไปกลับบ้านกัน""เวลาจะกลับให้เรียกชื่อคนอย่าเรียกผี (โคราช) | หลอนตามสั่ง EP.338 | nuenglc",การดู 1 ล้าน ครั้ง,1000000,2024-09-22 22:44:00.080519,https://www.youtube.com/watch?v=7rvfdaE1b9k,41:46,2506,เรื่องเล่า
"""ห้อง1505"" เจอดีตั้งแต่ยังไม่เข้าพักที่โรงแรมสยองขวัญ จ.ชุมพร | หลอนตามสั่ง EP.337 | nuenglc",การดู 3.7 แสน ครั้ง,370000,2024-09-22 22:44:00.080524,https://www.youtube.com/watch?v=XOx9Bbc55ts,27:52,1672,เรื่องเล่า
"""ทางผีกลับบ้าน"" ถนนเส้นนี้มีแต่ผีที่ใช้ จ.ฉะเชิงเทรา | หลอนตามสั่ง EP.336 | nuenglc",การดู 4 แสน ครั้ง,400000,2024-09-22 22:44:00.080528,https://www.youtube.com/watch?v=kVmHDMubq50&pp=0gcJCesJAYcqIYzv,30:38,1838,เรื่องผี
"""มาสเซอร์นิรนาม"" เรื่องสยองขวัญในโรงเรียนคริสต์ชื่อดังจังหวัดเชียง... | หลอนตามสั่ง EP.335 | nuenglc",การดู 1.4 แสน ครั้ง,140000,2024-09-22 22:44:00.080532,https://www.youtube.com/watch?v=IhronlQPJzU,24:21,1461,ตำนาน / ประวัติศาสตร์
"""คืนกักตัวสยองขวัญ"" ต้องอยู่กับผี14วันที่โรงพยาบาลสนามผู้ป่วยโควิด-19 | หลอนตามสั่ง EP.334 | nuenglc",การดู 2.2 แสน ครั้ง,220000,2024-09-22 22:44:00.080536,https://www.youtube.com/watch?v=PW4xX05nmog,36:04,2164,เรื่องเล่า
"""ค่ายนี้มีประวัติ"" เขามาให้เห็นและรออยู่ที่ค่ายแห่งนั้น!! | หลอนตามสั่ง Ft.@AshyraWorldEnd | nuenglc",การดู 2.1 แสน ครั้ง,210000,2024-09-22 22:44:00.080540,https://www.youtube.com/watch?v=Ivi-W_OfiFE,46:34,2794,ตำนาน / ประวัติศาสตร์
"""สองล้อไม่ง้อของขลัง"" ชะตาขาดแก้ไม่ได้ต้องตายอย่างเดียว! | หลอนตามสั่ง EP.333 | nuenglc",การดู 2.9 แสน ครั้ง,290000,2024-09-22 22:44:00.080544,https://www.youtube.com/watch?v=bnMXx5wU35s,32:30,1950,เรื่องเล่า
"""ลองของฟิลิปปินส์"" วัยรุ่นไทยไปล่าท้าผีในโรงเรียนร้างประเทศฟิลิปปินส์ | หลอนต่างแดน EP.15 | nuenglc",การดู 1.6 แสน ครั้ง,160000,2024-09-22 22:44:00.080548,https://www.youtube.com/watch?v=lcpRoPTsnBg&pp=0gcJCesJAYcqIYzv,26:35,1595,เรื่องเล่า
"""สามเณรครั้งสุดท้าย"" เป็นการบวชสามเณรภาคฤดูร้อนที่สยองที่สุดในชีวิต | หลอนตามสั่ง EP.332 | nuenglc",การดู 1.5 แสน ครั้ง,150000,2024-09-22 22:44:00.080552,https://www.youtube.com/watch?v=ksJkd7nz6TU,29:16,1756,ตำนาน / ประวัติศาสตร์
"""ชะตาเปลี่ยน"" จากป่วยเกือบตายสุดท้ายหายแต่ได้เห็นผี | หลอนตามสั่ง EP.331 | nuenglc",การดู 1.4 แสน ครั้ง,140000,2024-09-22 22:44:00.080556,https://www.youtube.com/watch?v=0fC1t3kVz8g,24:42,1482,เรื่องเล่า
"""ของขลังจากคนแปลกหน้า"" เกือบไม่ได้กลับมาเล่าเรื่องผีจากกำแพงเพชรให้ฟัง | หลอนตามสั่ง EP.330 |nuenglc",การดู 4.8 แสน ครั้ง,480000,2024-09-22 22:44:00.080560,https://www.youtube.com/watch?v=hxvxt1IpNRs&pp=0gcJCesJAYcqIYzv,39:47,2387,เรื่องเล่า
"""กฎข้อห้ามสามข้อ"" นับถือครูแล้วอย่าทำถ้าไม่อยากเห็นผีไปตลอดชีวิต!!! | หลอนตามสั่ง EP.329 | nuenglc",การดู 1.6 แสน ครั้ง,160000,2024-09-22 22:44:00.080564,https://www.youtube.com/watch?v=2jveqZkG-EQ,29:28,1768,นิยาย
"""วังเก่า"" เรื่องเล่าเขย่าขวัญที่คนในวังต่างหวาดกลัว!!! | หลอนตามสั่ง EP.328 | nuenglc",การดู 5.4 แสน ครั้ง,540000,2024-09-22 22:44:00.080568,https://www.youtube.com/watch?v=wiGnv1BAV1A,38:12,2292,เรื่องเล่า
"""สามเรื่องหลอน"" ประสบการณ์สยองครั้งนั้นจดจำไม่มีวันลืม | หลอนตามสั่ง EP.327 | nuenglc",การดู 3 แสน ครั้ง,300000,2024-09-22 22:44:00.080572,https://www.youtube.com/watch?v=ozgEgy76i7Q,35:34,2134,เรื่องจริง
"""ของฝากจากผีปอบ"" เกือบกลายเป็นผีเพราะรับของจากคนแปลกหน้า  | หลอนตามสั่ง EP.326 | nuenglc",การดู 4.9 แสน ครั้ง,490000,2024-09-22 22:44:00.080576,https://www.youtube.com/watch?v=5JeAkujzRww,35:33,2133,เรื่องเล่า
"""คืนเฝ้าข้าวผี"" ผวาทั้งคืนไปนอนเฝ้าข้าวกับเพื่อนที่วัดจังหวัดสกลนคร | หลอนตามสั่ง EP.325 | nuenglc",การดู 3.9 แสน ครั้ง,390000,2024-09-22 22:44:00.080580,https://www.youtube.com/watch?v=0jpn7I8O-dE,22:43,1363,ตำนาน / ประวัติศาสตร์
"""รวมผีอิสลาม"" ใครว่าต่างศาสนาจะไม่เจอผี? | หลอนตามสั่งฟังจนหลอน Podcast. | nuenglc",การดู 6.4 แสน ครั้ง,640000,2024-09-22 22:44:00.080584,https://www.youtube.com/watch?v=LF3TtQ_VEBM,2:53:57,10437,เรื่องเล่า
"""รปภ.ผลัดกลางคืน"" หน่วยงานย่านคลองส่งน้ำที่นี้ผีดุจนอยู่ไม่ได้!!! | หลอนตามสั่ง EP.324 | nuenglc",การดู 4.2 แสน ครั้ง,420000,2024-09-22 22:44:00.080589,https://www.youtube.com/watch?v=EsDyy-l0qqY,30:26,1826,เรื่องผี
"""กลับบ้านสุรินทร์"" ติดอยู่ในวังวนสยองก่อนถึงบ้านที่ช่องเขาตะกิ่ว-ตะโก | หลอนตามสั่ง EP.323 | nuenglc",การดู 4.7 แสน ครั้ง,470000,2024-09-22 22:44:00.080593,https://www.youtube.com/watch?v=YloVEqpnrS4,28:48,1728,เรื่องเล่า
"""หนึ่งปีผีไม่ปล่อย"" กลับจากอยุธยาในครั้งนั้นชีวิตก็เปลี่ยนไป | หลอนตามสั่ง EP.322 | nuenglc",การดู 3.9 แสน ครั้ง,390000,2024-09-22 22:44:00.080597,https://www.youtube.com/watch?v=WkgVs435Vks,38:56,2336,เรื่องผี
"""จิตสุดท้ายก่อนกลายเป็นศพ"" เห็นวิญญาณเพื่อนก่อนเพื่อนจะตายจริง | หลอนตามสั่ง EP.321 | nuenglc",การดู 3 แสน ครั้ง,300000,2024-09-22 22:44:00.080601,https://www.youtube.com/watch?v=GcSltz-OQow,32:18,1938,เรื่องเล่า
"""ของกลางคดีหลอน"" ตำรวจทั้งโรงพักผวากับของกลางจากคดีสยองปี พ.ศ.2555 | หลอนตามสั่ง EP.320 | nuenglc",การดู 3.1 แสน ครั้ง,310000,2024-09-22 22:44:00.080605,https://www.youtube.com/watch?v=XVDajqUA2bo,26:14,1574,เรื่องเล่า
"""ไม่ได้ตั้งใจ(ฆ่า)"" ประสบการณ์สยองของพี่ขับรถส่งสินค้า อยุธยา-ขอนแก่น | หลอนตามสั่ง EP.319 | nuenglc",การดู 2.7 แสน ครั้ง,270000,2024-09-22 22:44:00.080610,https://www.youtube.com/watch?v=9KuZi7RrpCk,30:55,1855,เรื่องจริง
"""กลับบ้านบุรีรัมย์"" ไปบ้านป้าครั้งนี้ไม่เหมือนก่อนผีมาหลอกหลอนทุกคืน | หลอนตามสั่ง EP.318 | nuenglc",การดู 4.1 แสน ครั้ง,409999,2024-09-22 22:44:00.080614,https://www.youtube.com/watch?v=WtFfqOtwotg,25:24,1524,เรื่องเล่า
"""ศาลผีในบ้านคน"" ให้พราหมณ์มาทำพิธีตั้งศาลแต่กลับได้ผีมาอยู่แทน | หลอนตามสั่ง EP.317 | nuenglc",การดู 4.2 แสน ครั้ง,420000,2024-09-22 22:44:00.080618,https://www.youtube.com/watch?v=p5eNxf6OqFw&pp=0gcJCesJAYcqIYzv,36:48,2208,เรื่องผี
"""คำสาปบ้านอิสลาม"" อสุรกายที่อาศัยอยู่ในบ้านหลังนั้นมันคืออะไร ? | หลอนตามสั่ง EP.316 | nuenglc",การดู 1.5 ล้าน ครั้ง,1500000,2024-09-22 22:44:00.080622,https://www.youtube.com/watch?v=l1eojkkaEcg,1:10:51,4251,เรื่องเล่า
"""นายทมนางจั่น"" เรื่องสยองที่ทำให้ชาวบ้านหมู่สิบที่จังหวัดลพบุรีผวา! | หลอนตามสั่ง EP.315 | nuenglc",การดู 7.2 แสน ครั้ง,720000,2024-09-22 22:44:00.080626,https://www.youtube.com/watch?v=hu_8o8qNcWM,27:29,1649,ตำนาน / ประวัติศาสตร์
"""หมายปลาผี"" คลองนี้ปลาเยอะแต่ผีดุที่คลองต้นตาล จังหวัด... | หลอนตามสั่ง EP.314 | nuenglc",การดู 2.5 แสน ครั้ง,250000,2024-09-22 22:44:00.080630,https://www.youtube.com/watch?v=jtnY8GbQ-Eg,31:27,1887,เรื่องผี
"""คืนสุดท้ายแต่...."" ไม่กลับไปแล้วที่รีสอร์ทสยองขวัญจังหวัดอุบลฯ | หลอนตามสั่ง EP.313 | nuenglc",การดู 2.9 แสน ครั้ง,290000,2024-09-22 22:44:00.080634,https://www.youtube.com/watch?v=5hHcfkt8yUM&pp=0gcJCesJAYcqIYzv,28:46,1726,ตำนาน / ประวัติศาสตร์
"""เรื่องห้ามเล่า"" ห้ามเล่าเรื่องผีนี้ในค่ายทหารดังจังหวัดเชียง...? | หลอนตามสั่ง EP.312 | nuenglc",การดู 3.5 แสน ครั้ง,350000,2024-09-22 22:44:00.080638,https://www.youtube.com/watch?v=jwmQadw4Qno,20:53,1253,ตำนาน / ประวัติศาสตร์
"""บ้านปู่บ้านย่า"" ประสบการณ์สยองขวัญตอนกลับไปบ้านที่ จ.สุรินทร์ | หลอนตามสั่ง EP.311 | nuenglc",การดู 3.6 แสน ครั้ง,360000,2024-09-22 22:44:00.080642,https://www.youtube.com/watch?v=L9IuDWFGMsQ,36:43,2203,เรื่องจริง
"""งานสุดท้าย"" ไรเดอร์สยองตอนขี่รถกลับบ้านใกล้กับมหาลัยชื่อดัง! | หลอนตามสั่ง EP. พิเศษ 310 | nuenglc",การดู 3.4 แสน ครั้ง,340000,2024-09-22 22:44:00.080646,https://www.youtube.com/watch?v=h_PL6c3fkrE,29:07,1747,เรื่องเล่า
"""ผีบ้านเพื่อน"" ประสบการณ์สุดหลอนตอนไปนอนบ้านเพื่อนที่ จ.กาญจนบุรี | หลอนตามสั่ง EP. 309 | nuenglc",การดู 2.4 แสน ครั้ง,240000,2024-09-22 22:44:00.080650,https://www.youtube.com/watch?v=wtrLdxqnuCs,22:29,1349,เรื่องผี
"""ตั้งฐานในบ้านผี"" เรื่องสยองขวัญของฐานทัพบนเกาะลับฝั่งอ่าวไทย | หลอนตามสั่ง EP. 308 | nuenglc",การดู 2.9 แสน ครั้ง,290000,2024-09-22 22:44:00.080654,https://www.youtube.com/watch?v=ePXUaohVx8s,24:32,1472,เรื่องเล่า
"""ประกาศหาห้องผีอยู่"" ตามหาห้องเช่าแนวรถไฟฟ้าที่มีคนตาย | หลอนตามสั่ง EP. 307 | nuenglc",การดู 2.4 แสน ครั้ง,240000,2024-09-22 22:44:00.080658,https://www.youtube.com/watch?v=ijjTlvCMkFw&pp=0gcJCesJAYcqIYzv,33:06,1986,เรื่องเล่า
"""การ์ดเชิญงานผี"" ถ้าเจอซองแดงบนถนนอย่าเก็บถ้าไม่อยาก.....!!! | สาระครับดี EP.72 | nuenglc",การดู 1 แสน ครั้ง,100000,2024-09-22 22:44:00.080662,https://www.youtube.com/watch?v=gIPECWloOto,19:01,1141,อื่น ๆ
"""ตามหนูหรอ"" เรื่องสยองขวัญบนถนนสายเปลี่ยว จ.อุดรธานี  | หลอนตามสั่ง EP. 306 | nuenglc",การดู 3.2 แสน ครั้ง,320000,2024-09-22 22:44:00.080666,https://www.youtube.com/watch?v=zsVzXqneVH4,23:08,1388,เรื่องเล่า
"""คำสาปสีชมพู"" ไม่คิดว่าสิ่งที่พูดจะมีคนตายจริงที่ จ.สระบุรี | หลอนตามสั่ง EP. 305 | nuenglc",การดู 1.7 แสน ครั้ง,170000,2024-09-22 22:44:00.080670,https://www.youtube.com/watch?v=O6coLki2FyM,27:57,1677,เรื่องเล่า
"""กุไม่กลัวมึงหรอก"" ครอบครัวพึ่งย้ายบ้านไปใหม่แต่อยู่ใกล้กับ...... | หลอนตามสั่ง EP. 304 | nuenglc",การดู 4.9 แสน ครั้ง,490000,2024-09-22 22:44:00.080674,https://www.youtube.com/watch?v=PNx-o34c2r4,26:20,1580,เรื่องเล่า
"""ห้องเก็บผี"" โดนผีหลอกทั้งคืนตอนไปนอนที่บ้านญาติ จ.นนทบุรี | หลอนตามสั่ง EP. 303 | nuenglc",การดู 2.1 แสน ครั้ง,210000,2024-09-22 22:44:00.080678,https://www.youtube.com/watch?v=bf_nNqrxP3U,31:34,1894,เรื่องเล่า
"""ทัวร์ผีสยองขวัญ"" คณะทัวร์โดนผีหลอกตั้งแต่เชียงใหม่จนถึงชลบุรี | หลอนตามสั่ง EP. 302 | nuenglc",การดู 4.9 แสน ครั้ง,490000,2024-09-22 22:44:00.080682,https://www.youtube.com/watch?v=DImLjkP6pyU,29:56,1796,เรื่องผี
"""ปู่แสะย่าแสะ"" ตำนานยักษ์สองตนที่อยู่คู่เมืองเชียงใหม่มากว่าร้อยปี | สาระครับดี EP.71 | nuenglc",การดู 1.3 แสน ครั้ง,130000,2024-09-22 22:44:00.080687,https://www.youtube.com/watch?v=RT_s5OP1WhA,21:29,1289,ตำนาน / ประวัติศาสตร์
"""ศาลตายโหง"" อย่าบีบแตรศาลข้างทางถ้าไม่อยากโดนผีตาม | หลอนตามสั่ง EP. 301 | nuenglc",การดู 7.4 แสน ครั้ง,740000,2024-09-22 22:44:00.080691,https://www.youtube.com/watch?v=q5T4bicl8Ho,34:24,2064,เรื่องเล่า
"""รวมเรื่องสยองขวัญในโรงเรียนมัธยม"" ทั่วประเทศไทย | หลอนตามสั่งฟังจนหลอน Podcast. | nuenglc",การดู 3.9 แสน ครั้ง,390000,2024-09-22 22:44:00.080695,https://www.youtube.com/watch?v=MnAX5BWiHs8,5:11:12,18672,เรื่องเล่า
"""ลองของบรมครู"" พูดจาท้าทายสุดท้ายก็โดนดีในสถาบันศิลป์ชื่อดัง | หลอนตามสั่ง EP. 300 | nuenglc",การดู 1.7 แสน ครั้ง,170000,2024-09-22 22:44:00.080699,https://www.youtube.com/watch?v=IugjKOqtKZc&pp=0gcJCesJAYcqIYzv,23:48,1428,เรื่องเล่า
"""บ้านว่างให้(ผี)เช่า"" บ้านไม่มีใครอยู่ระวังจะมีญิณมาอยู่แทน | หลอนตามสั่ง EP. 299 | nuenglc",การดู 3.6 แสน ครั้ง,360000,2024-09-22 22:44:00.080703,https://www.youtube.com/watch?v=IUxVS-9Fx1g&pp=0gcJCesJAYcqIYzv,30:19,1819,เรื่องเล่า
"""มาด้วยกันแต่ไม่ได้เกิด"" ปริศนาความหลอนในครอบครัวที่หาสาเหตุไม่เจอ | หลอนตามสั่ง EP. 298 | nuenglc",การดู 2.2 แสน ครั้ง,220000,2024-09-22 22:44:00.080707,https://www.youtube.com/watch?v=VL8_awm7Z8M,35:46,2146,เรื่องเล่า
"""ค่ายหลอนชายแดนใต้"" ประสบการณ์สยองขวัญของทหารหญิง จ.นราธิวาส  | หลอนตามสั่ง EP. 297 | nuenglc",การดู 2.4 แสน ครั้ง,240000,2024-09-22 22:44:00.080711,https://www.youtube.com/watch?v=1FCMI20wHfo,28:34,1714,เรื่องจริง
"""สถานีรถไฟร้าง19ศพ"" คนแถวนั้นรู้ดีว่าที่สถานีนั้นน่ากลัวขนาดไหน  | หลอนตามสั่ง EP. 296 | nuenglc",การดู 4.1 แสน ครั้ง,409999,2024-09-22 22:44:00.080715,https://www.youtube.com/watch?v=EJTj4z1n6KE,21:10,1270,เรื่องเล่า
"""แกล้งตาบอด"" ถ้าเห็นหรือเจอทำเป็นมองไม่เห็นไปสะจะได้ไม่ตาย | หลอนตามสั่ง EP. 295 | nuenglc",การดู 3.9 แสน ครั้ง,390000,2024-09-22 22:44:00.080719,https://www.youtube.com/watch?v=u5TlopGQTzQ,35:21,2121,เรื่องเล่า
"""มาให้กินถึงที่"" กลุ่มคนเลี้ยงช้างจากสุรินทร์หลงไปในหมู่บ้านปริศนา | หลอนตามสั่ง EP. 294 | nuenglc",การดู 6.8 แสน ครั้ง,680000,2024-09-22 22:44:00.080723,https://www.youtube.com/watch?v=I5xM0gi2XRo,28:29,1709,เรื่องเล่า
"""บันทึกภาพศพ"" โดนวิญญาณตามกลับมาด้วยจากงานศพที่ จ.เชียงราย | หลอนตามสั่ง EP.พิเศษ 293 | nuenglc",การดู 3.4 แสน ครั้ง,340000,2024-09-22 22:44:00.080727,https://www.youtube.com/watch?v=KOz3S7axMKY,30:41,1841,เรื่องเล่า
"""รวมเรื่องสยองขวัญ"" ส่งท้ายปีเก่าต้อนรับปีใหม่ | หลอนตามสั่งฟังจนหลอน Podcast. | nuenglc",การดู 7.3 แสน ครั้ง,730000,2024-09-22 22:44:00.080731,https://www.youtube.com/watch?v=y6wcCkd6IAc,10:00:55,36055,เรื่องเล่า
"""บางพลีผีสยอง"" แฟนโดนผีเข้าตอนไปหาเพื่อนที่หอพักชื่อดังย่านบางพลี | หลอนตามสั่ง EP.292 | nuenglc",การดู 2.8 แสน ครั้ง,280000,2024-09-22 22:44:00.080735,https://www.youtube.com/watch?v=xTXlkLwxFEI,25:00,1500,เรื่องผี
"""ถนนสายสยอง"" ชอบขับรถตอนกลางคืนแล้วเปิดเรื่องผีต้องฟัง! | หลอนตามสั่ง EP.291 | nuenglc",การดู 9.4 แสน ครั้ง,940000,2024-09-22 22:44:00.080739,https://www.youtube.com/watch?v=sX6eNI3HWdo,30:11,1811,เรื่องเล่า
"""ตามกลับบ้าน"" โดนวิญญาณหลอนตามมาจากโรงเรียนดัง จ.ตาก | หลอนตามสั่ง EP.290 | nuenglc",การดู 2 แสน ครั้ง,200000,2024-09-22 22:44:00.080743,https://www.youtube.com/watch?v=-ewoC4pzamM,23:04,1384,เรื่องเล่า
"""โรงแรมสยองสองเรื่อง"" ประสบการณ์การสยองจากคนที่ทำงานในโรงแรม | หลอนตามสั่ง EP.289 | nuenglc",การดู 3.9 แสน ครั้ง,390000,2024-09-22 22:44:00.080747,https://www.youtube.com/watch?v=AixTvmxGdGM,40:55,2455,เรื่องจริง
"""โรงงานมรณะ"" ตัดสินใจไปซื้อโรงงานที่จ.สุพรรณบุรี แต่เกือบไม่รอดกลับมา | หลอนตามสั่ง EP.288 | nuenglc",การดู 6.3 แสน ครั้ง,630000,2024-09-22 22:44:00.080751,https://www.youtube.com/watch?v=SjTGjgJy4Iw&pp=0gcJCesJAYcqIYzv,27:27,1647,เรื่องเล่า
"""คำสัญญาครั้งสุดท้าย"" เธอกลับมาเพื่อบอกว่าตายแล้วนะ | หลอนตามสั่ง EP.287 | nuenglc",การดู 1.7 แสน ครั้ง,170000,2024-09-22 22:44:00.080755,https://www.youtube.com/watch?v=FU9ySL7FTik,31:42,1902,เรื่องเล่า
"""คนเห็นผี"" ตั้งแต่เปลี่ยนชื่อก็ได้เห็นผีทั้งที่ไม่เคยเห็นมาก่อน! | หลอนตามสั่ง EP.286 | nuenglc",การดู 1.7 แสน ครั้ง,170000,2024-09-22 22:44:00.080760,https://www.youtube.com/watch?v=Mkms7GmhoZQ,26:00,1560,เรื่องเล่า
"""อาถรรพ์คนเลี้ยงผี"" ได้ดีเพราะผีแต่ต้องแลกด้วยชีวิต | หลอนตามสั่ง EP.285 | nuenglc",การดู 2.4 แสน ครั้ง,240000,2024-09-22 22:44:00.080764,https://www.youtube.com/watch?v=tdsfa6EvxOM,24:50,1490,เรื่องผี
"""คืนเฝ้าป่าศาลาผี"" เรื่องเล่าระทึกขวัญจากทหารที่ประจำการใน จ.ปัตตานี | หลอนตามสั่ง EP.284 | nuenglc",การดู 2.3 แสน ครั้ง,229999,2024-09-22 22:44:00.080768,https://www.youtube.com/watch?v=mx2pNe0WH20,16:24,984,เรื่องเล่า
"""ไม่เชื่อก็ต้องตาย"" สูญเสียคุณปู่ไปเพราะผีในจอมปลวก ที่ จ.ชลบุรี | หลอนตามสั่ง EP.283 | nuenglc",การดู 1.7 แสน ครั้ง,170000,2024-09-22 22:44:00.080772,https://www.youtube.com/watch?v=9BlsyIkgW2E,16:11,971,เรื่องเล่า
"""เครื่องเล่นดนตรีผี"" เรื่องเล่าสุดหลอนของวงโปงลางที่เจออาถรรพ์ | หลอนตามสั่ง EP.282 | nuenglc",การดู 1.5 แสน ครั้ง,150000,2024-09-22 22:44:00.080776,https://www.youtube.com/watch?v=IwQZRbIlPSg,20:45,1245,เรื่องผี
"""ดักรอรถขนบุญ"" เจอเรื่องสยองขวัญระหว่างขับรถไปถวายพระที่วัด จ.เลย | หลอนตามสั่ง EP.281 | nuenglc",การดู 1.8 แสน ครั้ง,180000,2024-09-22 22:44:00.080780,https://www.youtube.com/watch?v=vEsLa65XXMA,18:59,1139,เรื่องเล่า
"""รวมเรื่องสยองขวัญเกี่ยวกับกฎฯ"" เอาไว้เปิดฟังเรื่องผีก่อนนอน | หลอนตามสั่งฟังจนหลอน Podcast| nuenglc",การดู 1.4 ล้าน ครั้ง,1400000,2024-09-22 22:44:00.080784,https://www.youtube.com/watch?v=ZDBK-XpUEY8,3:58:00,14280,นิยาย
"""กฎ13ข้อ""  ของการเป็นนางพยาบาลผลัดกลางคืน | กฎหลอน | nuenglc",การดู 4.5 แสน ครั้ง,450000,2024-09-22 22:44:00.080788,https://www.youtube.com/watch?v=8C9byuv9HY0,50:24,3024,นิยาย
